Attacking Type 1,Attacking Type 2,Defending Type 1,Defending Type 2,Effectiveness
Flying,Ice,Psychic,Steel,0.5
Flying,Ice,Fairy,Psychic,1.0
Ice,Psychic,Normal,Psychic,1.0
Ice,Psychic,Fire,Psychic,1.0
Ice,Psychic,Psychic,Water,1.0
Ice,Psychic,Electric,Psychic,1.0
Ice,Psychic,Ice,Psychic,1.0
Ice,Psychic,Fighting,Psychic,2.0
Ice,Psychic,Poison,Psychic,2.0
Ice,Psychic,Psychic,Psychic,0.5
Ice,Psychic,Bug,Psychic,1.0
Ice,Psychic,Psychic,Rock,1.0
Ice,Psychic,Ghost,Psychic,1.0
Ice,Psychic,Dragon,Psychic,1.0
Ice,Psychic,Dark,Psychic,0.0
Ice,Psychic,Psychic,Steel,0.5
Ice,Psychic,Fairy,Psychic,1.0
Bug,Ice,Normal,Psychic,1.0
Bug,Ice,Fire,Psychic,0.5
Bug,Ice,Electric,Psychic,1.0
Bug,Ice,Grass,Psychic,2.0
Bug,Ice,Fighting,Psychic,0.5
Bug,Ice,Poison,Psychic,0.5
Bug,Ice,Ground,Psychic,1.0
Bug,Ice,Flying,Psychic,0.5
Bug,Ice,Psychic,Psychic,2.0
Bug,Ice,Bug,Psychic,1.0
Bug,Ice,Psychic,Rock,1.0
Bug,Ice,Ghost,Psychic,0.5
Bug,Ice,Dragon,Psychic,1.0
Bug,Ice,Dark,Psychic,2.0
Bug,Ice,Psychic,Steel,0.5
Bug,Ice,Fairy,Psychic,0.5
Ice,Rock,Fire,Psychic,2.0
Ice,Rock,Psychic,Water,1.0
Ice,Rock,Grass,Psychic,1.0
Ice,Rock,Ice,Psychic,2.0
Ice,Rock,Fighting,Psychic,0.5
Ice,Rock,Ground,Psychic,0.5
Ice,Rock,Psychic,Psychic,1.0
Ice,Rock,Bug,Psychic,2.0
Ice,Rock,Psychic,Rock,1.0
Ice,Rock,Ghost,Psychic,1.0
Ice,Rock,Dragon,Psychic,1.0
Ice,Rock,Dark,Psychic,1.0
Ice,Rock,Psychic,Steel,0.5
Ice,Rock,Fairy,Psychic,1.0
Ghost,Ice,Normal,Psychic,0.0
Ghost,Ice,Electric,Psychic,1.0
Ghost,Ice,Grass,Psychic,1.0
Ghost,Ice,Fighting,Psychic,1.0
Ghost,Ice,Poison,Psychic,1.0
Ghost,Ice,Ground,Psychic,1.0
Ghost,Ice,Flying,Psychic,1.0
Ghost,Ice,Psychic,Psychic,2.0
Ghost,Ice,Bug,Psychic,1.0
Ghost,Ice,Psychic,Rock,1.0
Ghost,Ice,Ghost,Psychic,2.0
Ghost,Ice,Dragon,Psychic,1.0
Ghost,Ice,Dark,Psychic,0.5
Ghost,Ice,Psychic,Steel,1.0
Ghost,Ice,Fairy,Psychic,1.0
Dragon,Ice,Fire,Psychic,1.0
Dragon,Ice,Psychic,Water,1.0
Dragon,Ice,Grass,Psychic,1.0
Dragon,Ice,Ice,Psychic,1.0
Dragon,Ice,Ground,Psychic,1.0
Dragon,Ice,Flying,Psychic,1.0
Dragon,Ice,Psychic,Psychic,1.0
Dragon,Ice,Bug,Psychic,1.0
Dragon,Ice,Psychic,Rock,1.0
Dragon,Ice,Ghost,Psychic,1.0
Dragon,Ice,Dragon,Psychic,2.0
Dragon,Ice,Dark,Psychic,1.0
Dragon,Ice,Psychic,Steel,0.5
Dragon,Ice,Fairy,Psychic,0.0
Dark,Ice,Normal,Psychic,1.0
Dark,Ice,Electric,Psychic,1.0
Dark,Ice,Grass,Psychic,1.0
Dark,Ice,Fighting,Psychic,0.5
Dark,Ice,Poison,Psychic,1.0
Dark,Ice,Ground,Psychic,1.0
Dark,Ice,Flying,Psychic,1.0
Dark,Ice,Psychic,Psychic,2.0
Dark,Ice,Bug,Psychic,1.0
Dark,Ice,Psychic,Rock,1.0
Dark,Ice,Ghost,Psychic,2.0
Dark,Ice,Dragon,Psychic,1.0
Dark,Ice,Dark,Psychic,0.5
Dark,Ice,Psychic,Steel,1.0
Dark,Ice,Fairy,Psychic,0.5
Ice,Steel,Electric,Psychic,0.5
Ice,Steel,Grass,Psychic,1.0
Ice,Steel,Ice,Psychic,2.0
Ice,Steel,Ground,Psychic,1.0
Ice,Steel,Flying,Psychic,1.0
Ice,Steel,Psychic,Psychic,1.0
Ice,Steel,Bug,Psychic,1.0
Ice,Steel,Psychic,Rock,2.0
Ice,Steel,Ghost,Psychic,1.0
Ice,Steel,Dragon,Psychic,1.0
Ice,Steel,Dark,Psychic,1.0
Ice,Steel,Psychic,Steel,0.5
Ice,Steel,Fairy,Psychic,2.0
Fairy,Ice,Psychic,Water,1.0
Fairy,Ice,Grass,Psychic,1.0
Fairy,Ice,Ice,Psychic,1.0
Fairy,Ice,Fighting,Psychic,2.0
Fairy,Ice,Poison,Psychic,0.5
Fairy,Ice,Ground,Psychic,1.0
Fairy,Ice,Flying,Psychic,1.0
Fairy,Ice,Psychic,Psychic,1.0
Fairy,Ice,Bug,Psychic,1.0
Fairy,Ice,Psychic,Rock,1.0
Fairy,Ice,Ghost,Psychic,1.0
Fairy,Ice,Dragon,Psychic,2.0
Fairy,Ice,Dark,Psychic,2.0
Fairy,Ice,Psychic,Steel,0.5
Fairy,Ice,Fairy,Psychic,1.0
Ice,Ice,Bug,Bug,1.0
Ice,Ice,Bug,Rock,1.0
Ice,Ice,Bug,Ghost,1.0
Ice,Ice,Bug,Dragon,2.0
Ice,Ice,Bug,Dark,1.0
Ice,Ice,Bug,Steel,0.5
Ice,Ice,Bug,Fairy,1.0
Fighting,Ice,Bug,Normal,2.0
Fighting,Ice,Bug,Fire,1.0
Fighting,Ice,Bug,Water,1.0
Fighting,Ice,Bug,Electric,1.0
Fighting,Ice,Bug,Ice,2.0
Fighting,Ice,Bug,Fighting,1.0
Fighting,Ice,Bug,Flying,0.5
Fighting,Ice,Bug,Bug,0.5
Fighting,Ice,Bug,Rock,2.0
Fighting,Ice,Bug,Ghost,0.0
Fighting,Ice,Bug,Dragon,1.0
Fighting,Ice,Bug,Dark,2.0
Fighting,Ice,Bug,Steel,2.0
Fighting,Ice,Bug,Fairy,0.5
Ice,Poison,Bug,Fire,1.0
Ice,Poison,Bug,Water,1.0
Ice,Poison,Bug,Ice,1.0
Ice,Poison,Bug,Poison,0.5
Ice,Poison,Bug,Ground,0.5
Ice,Poison,Bug,Flying,1.0
Ice,Poison,Bug,Bug,1.0
Ice,Poison,Bug,Rock,0.5
Ice,Poison,Bug,Ghost,0.5
Ice,Poison,Bug,Dragon,1.0
Ice,Poison,Bug,Dark,1.0
Ice,Poison,Bug,Steel,0.0
Ice,Poison,Bug,Fairy,2.0
Ground,Ice,Bug,Normal,1.0
Ground,Ice,Bug,Fire,2.0
Ground,Ice,Bug,Water,1.0
Ground,Ice,Bug,Electric,2.0
Ground,Ice,Bug,Grass,0.5
Ground,Ice,Bug,Ice,1.0
Ground,Ice,Bug,Fighting,1.0
Ground,Ice,Bug,Poison,2.0
Ground,Ice,Bug,Flying,0.0
Ground,Ice,Bug,Psychic,1.0
Ground,Ice,Bug,Bug,0.5
Ground,Ice,Bug,Rock,2.0
Ground,Ice,Bug,Ghost,1.0
Ground,Ice,Bug,Dragon,1.0
Ground,Ice,Bug,Dark,1.0
Ground,Ice,Bug,Steel,2.0
Ground,Ice,Bug,Fairy,1.0
Flying,Ice,Bug,Normal,1.0
Flying,Ice,Bug,Electric,0.5
Flying,Ice,Bug,Grass,2.0
Flying,Ice,Bug,Poison,1.0
Flying,Ice,Bug,Ground,1.0
Flying,Ice,Bug,Flying,1.0
Flying,Ice,Bug,Psychic,1.0
Flying,Ice,Bug,Bug,2.0
Flying,Ice,Bug,Rock,0.5
Flying,Ice,Bug,Ghost,1.0
Flying,Ice,Bug,Dragon,1.0
Flying,Ice,Bug,Dark,1.0
Flying,Ice,Bug,Steel,0.5
Flying,Ice,Bug,Fairy,1.0
Ice,Psychic,Bug,Fire,1.0
Ice,Psychic,Bug,Water,1.0
Ice,Psychic,Bug,Grass,1.0
Ice,Psychic,Bug,Ice,1.0
Ice,Psychic,Bug,Fighting,2.0
Ice,Psychic,Bug,Poison,2.0
Ice,Psychic,Bug,Ground,1.0
Ice,Psychic,Bug,Flying,1.0
Ice,Psychic,Bug,Psychic,0.5
Ice,Psychic,Bug,Bug,1.0
Ice,Psychic,Bug,Rock,1.0
Ice,Psychic,Bug,Ghost,1.0
Ice,Psychic,Bug,Dragon,1.0
Ice,Psychic,Bug,Dark,0.0
Ice,Psychic,Bug,Steel,0.5
Ice,Psychic,Bug,Fairy,1.0
Bug,Ice,Bug,Water,1.0
Bug,Ice,Bug,Ice,1.0
Bug,Ice,Bug,Fighting,0.5
Bug,Ice,Bug,Poison,0.5
Bug,Ice,Bug,Ground,1.0
Bug,Ice,Bug,Flying,0.5
Bug,Ice,Bug,Psychic,2.0
Bug,Ice,Bug,Bug,1.0
Bug,Ice,Bug,Rock,1.0
Bug,Ice,Bug,Ghost,0.5
Bug,Ice,Bug,Dragon,1.0
Bug,Ice,Bug,Dark,2.0
Bug,Ice,Bug,Steel,0.5
Bug,Ice,Bug,Fairy,0.5
Ice,Rock,Bug,Normal,1.0
Ice,Rock,Bug,Fire,2.0
Ice,Rock,Bug,Electric,1.0
Ice,Rock,Bug,Grass,1.0
Ice,Rock,Bug,Ice,2.0
Ice,Rock,Bug,Fighting,0.5
Ice,Rock,Bug,Poison,1.0
Ice,Rock,Bug,Ground,0.5
Ice,Rock,Bug,Flying,2.0
Ice,Rock,Bug,Psychic,1.0
Ice,Rock,Bug,Bug,2.0
Ice,Rock,Bug,Rock,1.0
Ice,Rock,Bug,Ghost,1.0
Ice,Rock,Bug,Dragon,1.0
Ice,Rock,Bug,Dark,1.0
Ice,Rock,Bug,Steel,0.5
Ice,Rock,Bug,Fairy,1.0
Ghost,Ice,Bug,Normal,0.0
Ghost,Ice,Bug,Fire,1.0
Ghost,Ice,Bug,Water,1.0
Ghost,Ice,Bug,Grass,1.0
Ghost,Ice,Bug,Ice,1.0
Ghost,Ice,Bug,Ground,1.0
Ghost,Ice,Bug,Flying,1.0
Ghost,Ice,Bug,Psychic,2.0
Ghost,Ice,Bug,Bug,1.0
Ghost,Ice,Bug,Rock,1.0
Ghost,Ice,Bug,Ghost,2.0
Ghost,Ice,Bug,Dragon,1.0
Ghost,Ice,Bug,Dark,0.5
Ghost,Ice,Bug,Steel,1.0
Ghost,Ice,Bug,Fairy,1.0
Dragon,Ice,Bug,Fire,1.0
Dragon,Ice,Bug,Water,1.0
Dragon,Ice,Bug,Grass,1.0
Dragon,Ice,Bug,Ice,1.0
Dragon,Ice,Bug,Ground,1.0
Dragon,Ice,Bug,Flying,1.0
Dragon,Ice,Bug,Bug,1.0
Dragon,Ice,Bug,Rock,1.0
Dragon,Ice,Bug,Ghost,1.0
Dragon,Ice,Bug,Dragon,2.0
Dragon,Ice,Bug,Dark,1.0
Dragon,Ice,Bug,Steel,0.5
Dragon,Ice,Bug,Fairy,0.0
Dark,Ice,Bug,Fire,1.0
Dark,Ice,Bug,Water,1.0
Dark,Ice,Bug,Grass,1.0
Dark,Ice,Bug,Ice,1.0
Dark,Ice,Bug,Fighting,0.5
Dark,Ice,Bug,Ground,1.0
Dark,Ice,Bug,Flying,1.0
Dark,Ice,Bug,Psychic,2.0
Dark,Ice,Bug,Bug,1.0
Dark,Ice,Bug,Rock,1.0
Dark,Ice,Bug,Ghost,2.0
Dark,Ice,Bug,Dragon,1.0
Dark,Ice,Bug,Dark,0.5
Dark,Ice,Bug,Steel,1.0
Dark,Ice,Bug,Fairy,0.5
Ice,Steel,Bug,Electric,0.5
Ice,Steel,Bug,Grass,1.0
Ice,Steel,Bug,Ice,2.0
Ice,Steel,Bug,Ground,1.0
Ice,Steel,Bug,Flying,1.0
Ice,Steel,Bug,Bug,1.0
Ice,Steel,Bug,Rock,2.0
Ice,Steel,Bug,Ghost,1.0
Ice,Steel,Bug,Dragon,1.0
Ice,Steel,Bug,Dark,1.0
Ice,Steel,Bug,Steel,0.5
Ice,Steel,Bug,Fairy,2.0
Fairy,Ice,Bug,Water,1.0
Fairy,Ice,Bug,Grass,1.0
Fairy,Ice,Bug,Ice,1.0
Fairy,Ice,Bug,Fighting,2.0
Fairy,Ice,Bug,Poison,0.5
Fairy,Ice,Bug,Ground,1.0
Fairy,Ice,Bug,Flying,1.0
Fairy,Ice,Bug,Bug,1.0
Fairy,Ice,Bug,Rock,1.0
Fairy,Ice,Bug,Ghost,1.0
Fairy,Ice,Bug,Dragon,2.0
Fairy,Ice,Bug,Dark,2.0
Fairy,Ice,Bug,Steel,0.5
Fairy,Ice,Bug,Fairy,1.0
Ice,Ice,Rock,Rock,1.0
Ice,Ice,Ghost,Rock,1.0
Ice,Ice,Dragon,Rock,2.0
Ice,Ice,Dark,Rock,1.0
Ice,Ice,Rock,Steel,0.5
Ice,Ice,Fairy,Rock,1.0
Fighting,Ice,Electric,Rock,1.0
Fighting,Ice,Grass,Rock,1.0
Fighting,Ice,Ice,Rock,2.0
Fighting,Ice,Fighting,Rock,1.0
Fighting,Ice,Poison,Rock,0.5
Fighting,Ice,Ground,Rock,1.0
Fighting,Ice,Flying,Rock,0.5
Fighting,Ice,Psychic,Rock,0.5
Fighting,Ice,Bug,Rock,0.5
Fighting,Ice,Rock,Rock,2.0
Fighting,Ice,Ghost,Rock,0.0
Fighting,Ice,Dragon,Rock,1.0
Fighting,Ice,Dark,Rock,2.0
Fighting,Ice,Rock,Steel,2.0
Fighting,Ice,Fairy,Rock,0.5
Ice,Poison,Normal,Rock,1.0
Ice,Poison,Fire,Rock,1.0
Ice,Poison,Rock,Water,1.0
Ice,Poison,Electric,Rock,1.0
Ice,Poison,Grass,Rock,2.0
Ice,Poison,Ice,Rock,1.0
Ice,Poison,Fighting,Rock,1.0
Ice,Poison,Ground,Rock,0.5
Ice,Poison,Psychic,Rock,1.0
Ice,Poison,Bug,Rock,1.0
Ice,Poison,Rock,Rock,0.5
Ice,Poison,Ghost,Rock,0.5
Ice,Poison,Dragon,Rock,1.0
Ice,Poison,Dark,Rock,1.0
Ice,Poison,Rock,Steel,0.0
Ice,Poison,Fairy,Rock,2.0
Ground,Ice,Normal,Rock,1.0
Ground,Ice,Fire,Rock,2.0
Ground,Ice,Grass,Rock,0.5
Ground,Ice,Fighting,Rock,1.0
Ground,Ice,Ground,Rock,1.0
Ground,Ice,Flying,Rock,0.0
Ground,Ice,Psychic,Rock,1.0
Ground,Ice,Bug,Rock,0.5
Ground,Ice,Rock,Rock,2.0
Ground,Ice,Ghost,Rock,1.0
Ground,Ice,Dragon,Rock,1.0
Ground,Ice,Dark,Rock,1.0
Ground,Ice,Rock,Steel,2.0
Ground,Ice,Fairy,Rock,1.0
Flying,Ice,Normal,Rock,1.0
Flying,Ice,Fire,Rock,1.0
Flying,Ice,Rock,Water,1.0
Flying,Ice,Grass,Rock,2.0
Flying,Ice,Ice,Rock,1.0
Flying,Ice,Fighting,Rock,2.0
Flying,Ice,Poison,Rock,1.0
Flying,Ice,Psychic,Rock,1.0
Flying,Ice,Bug,Rock,2.0
Flying,Ice,Rock,Rock,0.5
Flying,Ice,Ghost,Rock,1.0
Flying,Ice,Dragon,Rock,1.0
Flying,Ice,Dark,Rock,1.0
Flying,Ice,Rock,Steel,0.5
Flying,Ice,Fairy,Rock,1.0
Ice,Psychic,Fire,Rock,1.0
Ice,Psychic,Rock,Water,1.0
Ice,Psychic,Grass,Rock,1.0
Ice,Psychic,Ice,Rock,1.0
Ice,Psychic,Fighting,Rock,2.0
Ice,Psychic,Poison,Rock,2.0
Ice,Psychic,Ground,Rock,1.0
Ice,Psychic,Flying,Rock,1.0
Ice,Psychic,Psychic,Rock,0.5
Ice,Psychic,Rock,Rock,1.0
Ice,Psychic,Ghost,Rock,1.0
Ice,Psychic,Dragon,Rock,1.0
Ice,Psychic,Dark,Rock,0.0
Ice,Psychic,Rock,Steel,0.5
Ice,Psychic,Fairy,Rock,1.0
Bug,Ice,Rock,Water,1.0
Bug,Ice,Ice,Rock,1.0
Bug,Ice,Fighting,Rock,0.5
Bug,Ice,Poison,Rock,0.5
Bug,Ice,Ground,Rock,1.0
Bug,Ice,Flying,Rock,0.5
Bug,Ice,Psychic,Rock,2.0
Bug,Ice,Rock,Rock,1.0
Bug,Ice,Ghost,Rock,0.5
Bug,Ice,Dragon,Rock,1.0
Bug,Ice,Dark,Rock,2.0
Bug,Ice,Rock,Steel,0.5
Bug,Ice,Fairy,Rock,0.5
Ice,Rock,Fire,Rock,2.0
Ice,Rock,Rock,Water,1.0
Ice,Rock,Grass,Rock,1.0
Ice,Rock,Ice,Rock,2.0
Ice,Rock,Fighting,Rock,0.5
Ice,Rock,Ground,Rock,0.5
Ice,Rock,Bug,Rock,2.0
Ice,Rock,Rock,Rock,1.0
Ice,Rock,Ghost,Rock,1.0
Ice,Rock,Dragon,Rock,1.0
Ice,Rock,Dark,Rock,1.0
Ice,Rock,Rock,Steel,0.5
Ice,Rock,Fairy,Rock,1.0
Ghost,Ice,Normal,Rock,0.0
Ghost,Ice,Fire,Rock,1.0
Ghost,Ice,Rock,Water,1.0
Ghost,Ice,Grass,Rock,1.0
Ghost,Ice,Ice,Rock,1.0
Ghost,Ice,Ground,Rock,1.0
Ghost,Ice,Flying,Rock,1.0
Ghost,Ice,Psychic,Rock,2.0
Ghost,Ice,Rock,Rock,1.0
Ghost,Ice,Ghost,Rock,2.0
Ghost,Ice,Dragon,Rock,1.0
Ghost,Ice,Dark,Rock,0.5
Ghost,Ice,Rock,Steel,1.0
Ghost,Ice,Fairy,Rock,1.0
Dragon,Ice,Fire,Rock,1.0
Dragon,Ice,Rock,Water,1.0
Dragon,Ice,Grass,Rock,1.0
Dragon,Ice,Ice,Rock,1.0
Dragon,Ice,Ground,Rock,1.0
Dragon,Ice,Flying,Rock,1.0
Dragon,Ice,Rock,Rock,1.0
Dragon,Ice,Ghost,Rock,1.0
Dragon,Ice,Dragon,Rock,2.0
Dragon,Ice,Dark,Rock,1.0
Dragon,Ice,Rock,Steel,0.5
Dragon,Ice,Fairy,Rock,0.0
Dark,Ice,Fire,Rock,1.0
Dark,Ice,Rock,Water,1.0
Dark,Ice,Grass,Rock,1.0
Dark,Ice,Ice,Rock,1.0
Dark,Ice,Fighting,Rock,0.5
Dark,Ice,Ground,Rock,1.0
Dark,Ice,Flying,Rock,1.0
Dark,Ice,Psychic,Rock,2.0
Dark,Ice,Rock,Rock,1.0
Dark,Ice,Ghost,Rock,2.0
Dark,Ice,Dragon,Rock,1.0
Dark,Ice,Dark,Rock,0.5
Dark,Ice,Rock,Steel,1.0
Dark,Ice,Fairy,Rock,0.5
Ice,Steel,Normal,Rock,1.0
Ice,Steel,Fire,Rock,0.5
Ice,Steel,Rock,Water,0.5
Ice,Steel,Electric,Rock,0.5
Ice,Steel,Grass,Rock,1.0
Ice,Steel,Ice,Rock,2.0
Ice,Steel,Fighting,Rock,1.0
Ice,Steel,Poison,Rock,1.0
Ice,Steel,Ground,Rock,1.0
Ice,Steel,Flying,Rock,1.0
Ice,Steel,Psychic,Rock,1.0
Ice,Steel,Bug,Rock,1.0
Ice,Steel,Rock,Rock,2.0
Ice,Steel,Ghost,Rock,1.0
Ice,Steel,Dragon,Rock,1.0
Ice,Steel,Dark,Rock,1.0
Ice,Steel,Rock,Steel,0.5
Ice,Steel,Fairy,Rock,2.0
Fairy,Ice,Rock,Water,1.0
Fairy,Ice,Grass,Rock,1.0
Fairy,Ice,Ice,Rock,1.0
Fairy,Ice,Fighting,Rock,2.0
Fairy,Ice,Poison,Rock,0.5
Fairy,Ice,Ground,Rock,1.0
Fairy,Ice,Flying,Rock,1.0
Fairy,Ice,Rock,Rock,1.0
Fairy,Ice,Ghost,Rock,1.0
Fairy,Ice,Dragon,Rock,2.0
Fairy,Ice,Dark,Rock,2.0
Fairy,Ice,Rock,Steel,0.5
Fairy,Ice,Fairy,Rock,1.0
Ice,Ice,Ghost,Ghost,1.0
Ice,Ice,Dragon,Ghost,2.0
Ice,Ice,Dark,Ghost,1.0
Ice,Ice,Ghost,Steel,0.5
Ice,Ice,Fairy,Ghost,1.0
Fighting,Ice,Ghost,Normal,2.0
Fighting,Ice,Fire,Ghost,1.0
Fighting,Ice,Ghost,Water,1.0
Fighting,Ice,Electric,Ghost,1.0
Fighting,Ice,Ghost,Grass,1.0
Fighting,Ice,Ghost,Ice,2.0
Fighting,Ice,Fighting,Ghost,1.0
Fighting,Ice,Ghost,Poison,0.5
Fighting,Ice,Ghost,Ground,1.0
Fighting,Ice,Flying,Ghost,0.5
Fighting,Ice,Ghost,Psychic,0.5
Fighting,Ice,Bug,Ghost,0.5
Fighting,Ice,Ghost,Rock,2.0
Fighting,Ice,Ghost,Ghost,0.0
Fighting,Ice,Dragon,Ghost,1.0
Fighting,Ice,Dark,Ghost,2.0
Fighting,Ice,Ghost,Steel,2.0
Fighting,Ice,Fairy,Ghost,0.5
Ice,Poison,Ghost,Normal,1.0
Ice,Poison,Fire,Ghost,1.0
Ice,Poison,Ghost,Water,1.0
Ice,Poison,Electric,Ghost,1.0
Ice,Poison,Ghost,Grass,2.0
Ice,Poison,Ghost,Ice,1.0
Ice,Poison,Fighting,Ghost,1.0
Ice,Poison,Ghost,Ground,0.5
Ice,Poison,Ghost,Psychic,1.0
Ice,Poison,Bug,Ghost,1.0
Ice,Poison,Ghost,Ghost,0.5
Ice,Poison,Dragon,Ghost,1.0
Ice,Poison,Dark,Ghost,1.0
Ice,Poison,Ghost,Steel,0.0
Ice,Poison,Fairy,Ghost,2.0
Ground,Ice,Fire,Ghost,2.0
Ground,Ice,Ghost,Water,1.0
Ground,Ice,Electric,Ghost,2.0
Ground,Ice,Ghost,Grass,0.5
Ground,Ice,Ghost,Ice,1.0
Ground,Ice,Ghost,Poison,2.0
Ground,Ice,Ghost,Ground,1.0
Ground,Ice,Flying,Ghost,0.0
Ground,Ice,Bug,Ghost,0.5
Ground,Ice,Ghost,Rock,2.0
Ground,Ice,Ghost,Ghost,1.0
Ground,Ice,Dragon,Ghost,1.0
Ground,Ice,Dark,Ghost,1.0
Ground,Ice,Ghost,Steel,2.0
Ground,Ice,Fairy,Ghost,1.0
Flying,Ice,Fire,Ghost,1.0
Flying,Ice,Ghost,Water,1.0
Flying,Ice,Electric,Ghost,0.5
Flying,Ice,Ghost,Ice,1.0
Flying,Ice,Fighting,Ghost,2.0
Flying,Ice,Ghost,Ground,1.0
Flying,Ice,Flying,Ghost,1.0
Flying,Ice,Bug,Ghost,2.0
Flying,Ice,Ghost,Rock,0.5
Flying,Ice,Ghost,Ghost,1.0
Flying,Ice,Dragon,Ghost,1.0
Flying,Ice,Dark,Ghost,1.0
Flying,Ice,Ghost,Steel,0.5
Flying,Ice,Fairy,Ghost,1.0
Ice,Psychic,Fire,Ghost,1.0
Ice,Psychic,Ghost,Water,1.0
Ice,Psychic,Ghost,Grass,1.0
Ice,Psychic,Ghost,Ice,1.0
Ice,Psychic,Fighting,Ghost,2.0
Ice,Psychic,Ghost,Poison,2.0
Ice,Psychic,Ghost,Ground,1.0
Ice,Psychic,Flying,Ghost,1.0
Ice,Psychic,Ghost,Psychic,0.5
Ice,Psychic,Ghost,Ghost,1.0
Ice,Psychic,Dragon,Ghost,1.0
Ice,Psychic,Dark,Ghost,0.0
Ice,Psychic,Ghost,Steel,0.5
Ice,Psychic,Fairy,Ghost,1.0
Bug,Ice,Ghost,Normal,1.0
Bug,Ice,Fire,Ghost,0.5
Bug,Ice,Ghost,Water,1.0
Bug,Ice,Electric,Ghost,1.0
Bug,Ice,Ghost,Grass,2.0
Bug,Ice,Ghost,Ice,1.0
Bug,Ice,Flying,Ghost,0.5
Bug,Ice,Ghost,Psychic,2.0
Bug,Ice,Bug,Ghost,1.0
Bug,Ice,Ghost,Rock,1.0
Bug,Ice,Ghost,Ghost,0.5
Bug,Ice,Dragon,Ghost,1.0
Bug,Ice,Dark,Ghost,2.0
Bug,Ice,Ghost,Steel,0.5
Bug,Ice,Fairy,Ghost,0.5
Ice,Rock,Fire,Ghost,2.0
Ice,Rock,Ghost,Water,1.0
Ice,Rock,Ghost,Grass,1.0
Ice,Rock,Ghost,Ice,2.0
Ice,Rock,Fighting,Ghost,0.5
Ice,Rock,Ghost,Ground,0.5
Ice,Rock,Bug,Ghost,2.0
Ice,Rock,Ghost,Ghost,1.0
Ice,Rock,Dragon,Ghost,1.0
Ice,Rock,Dark,Ghost,1.0
Ice,Rock,Ghost,Steel,0.5
Ice,Rock,Fairy,Ghost,1.0
Ghost,Ice,Ghost,Normal,0.0
Ghost,Ice,Electric,Ghost,1.0
Ghost,Ice,Ghost,Grass,1.0
Ghost,Ice,Fighting,Ghost,1.0
Ghost,Ice,Ghost,Poison,1.0
Ghost,Ice,Ghost,Ground,1.0
Ghost,Ice,Flying,Ghost,1.0
Ghost,Ice,Bug,Ghost,1.0
Ghost,Ice,Ghost,Rock,1.0
Ghost,Ice,Ghost,Ghost,2.0
Ghost,Ice,Dragon,Ghost,1.0
Ghost,Ice,Dark,Ghost,0.5
Ghost,Ice,Ghost,Steel,1.0
Ghost,Ice,Fairy,Ghost,1.0
Dragon,Ice,Fire,Ghost,1.0
Dragon,Ice,Ghost,Water,1.0
Dragon,Ice,Ghost,Grass,1.0
Dragon,Ice,Ghost,Ice,1.0
Dragon,Ice,Ghost,Ground,1.0
Dragon,Ice,Flying,Ghost,1.0
Dragon,Ice,Ghost,Ghost,1.0
Dragon,Ice,Dragon,Ghost,2.0
Dragon,Ice,Dark,Ghost,1.0
Dragon,Ice,Ghost,Steel,0.5
Dragon,Ice,Fairy,Ghost,0.0
Dark,Ice,Ghost,Normal,1.0
Dark,Ice,Electric,Ghost,1.0
Dark,Ice,Ghost,Grass,1.0
Dark,Ice,Fighting,Ghost,0.5
Dark,Ice,Ghost,Poison,1.0
Dark,Ice,Ghost,Ground,1.0
Dark,Ice,Flying,Ghost,1.0
Dark,Ice,Bug,Ghost,1.0
Dark,Ice,Ghost,Rock,1.0
Dark,Ice,Ghost,Ghost,2.0
Dark,Ice,Dragon,Ghost,1.0
Dark,Ice,Dark,Ghost,0.5
Dark,Ice,Ghost,Steel,1.0
Dark,Ice,Fairy,Ghost,0.5
Ice,Steel,Electric,Ghost,0.5
Ice,Steel,Ghost,Grass,1.0
Ice,Steel,Ghost,Ice,2.0
Ice,Steel,Ghost,Ground,1.0
Ice,Steel,Flying,Ghost,1.0
Ice,Steel,Ghost,Rock,2.0
Ice,Steel,Ghost,Ghost,1.0
Ice,Steel,Dragon,Ghost,1.0
Ice,Steel,Dark,Ghost,1.0
Ice,Steel,Ghost,Steel,0.5
Ice,Steel,Fairy,Ghost,2.0
Fairy,Ice,Ghost,Water,1.0
Fairy,Ice,Ghost,Grass,1.0
Fairy,Ice,Ghost,Ice,1.0
Fairy,Ice,Fighting,Ghost,2.0
Fairy,Ice,Ghost,Poison,0.5
Fairy,Ice,Ghost,Ground,1.0
Fairy,Ice,Flying,Ghost,1.0
Fairy,Ice,Ghost,Ghost,1.0
Fairy,Ice,Dragon,Ghost,2.0
Fairy,Ice,Dark,Ghost,2.0
Fairy,Ice,Ghost,Steel,0.5
Fairy,Ice,Fairy,Ghost,1.0
Ice,Ice,Dragon,Dragon,4.0
Ice,Ice,Dark,Dragon,2.0
Ice,Ice,Dragon,Steel,1.0
Ice,Ice,Dragon,Fairy,2.0
Fighting,Ice,Dragon,Normal,4.0
Fighting,Ice,Dragon,Fire,2.0
Fighting,Ice,Dragon,Water,2.0
Fighting,Ice,Dragon,Electric,2.0
Fighting,Ice,Dragon,Ice,4.0
Fighting,Ice,Dragon,Fighting,2.0
Fighting,Ice,Dragon,Flying,1.0
Fighting,Ice,Dragon,Rock,4.0
